name	text
democracy-club-polling-stations-2016-07	"St John`s Ambulance HQ, Adj 2A Mildenhall Road, London
"
democracy-club-polling-stations-2016-07	"Rushmore Primary School, Elderfield Road, Lower Clapton, London
"
democracy-club-polling-stations-2016-07	"Shacklewell Primary School, Shacklewell Row, London
"
democracy-club-polling-stations-2016-07	"Amhurst Road Community Hall, Charterhouse Road, London
"
democracy-club-polling-stations-2016-07	"Princess May School, Princess May Road, London
"
democracy-club-polling-stations-2016-07	"Colvestone Primary School, Colvestone Crescent, London
"
democracy-club-polling-stations-2016-07	"Trinity Centre, Beechwood Road, London
"
democracy-club-polling-stations-2016-07	"Rhodes Estate Community Hall, Kirkland Walk, Beechwood Road, London
"
democracy-club-polling-stations-2016-07	"Hackney Youth Centre, 29 Forest Road, London
"
democracy-club-polling-stations-2016-07	"Chats Palace Arts Centre, 42-44 Brooksby`s Walk, London
"
democracy-club-polling-stations-2016-07	"Chats Palace Arts Centre, 42-44 Brooksby`s Walk, London
"
democracy-club-polling-stations-2016-07	"Pembury Community Centre, Ground Floor, 1 Atkins Square
"
democracy-club-polling-stations-2016-07	"Brook Childrens Centre, Dalston Lane, London
"
democracy-club-polling-stations-2016-07	"Aspland and Marcon Community Hall, Amhurst Road, London
"
democracy-club-polling-stations-2016-07	"Wilton Estate Community Hall, Greenwood Road, London
"
democracy-club-polling-stations-2016-07	"Hackney Town Hall, Mare Street, London
"
democracy-club-polling-stations-2016-07	"Bannister House Community Hall, Homerton High Street, London
"
democracy-club-polling-stations-2016-07	"St John St James C of E Primary School, Isabella Road, London
"
democracy-club-polling-stations-2016-07	"Nisbet Community Hall, Crozier Terrace, London
"
democracy-club-polling-stations-2016-07	"Dan West Community Hall, 177 Trelawney Estate, Belsham Street, London
"
democracy-club-polling-stations-2016-07	"Nye Bevan Community Hall, Overbury Street, London
"
democracy-club-polling-stations-2016-07	"Vi Forrester Community Hall, 5 Gilpin Road, London
"
democracy-club-polling-stations-2016-07	"Daubeney Childrens Centre, Daubeney Road, London
"
democracy-club-polling-stations-2016-07	"Wally Foster Community Centre, Marsh Hill, Homerton Road, London
"
democracy-club-polling-stations-2016-07	"Our Lady & St. Joseph`s RC Primary School, Buckingham Road, London
"
democracy-club-polling-stations-2016-07	"St Peter’s Church,Northchurch Terrace, London
"
democracy-club-polling-stations-2016-07	"Comet Nursery - School and Childrens Centre, 20 Halcomb Street, London
"
democracy-club-polling-stations-2016-07	"Queensbridge Leisure Centre, 30 Holly Street, London
"
democracy-club-polling-stations-2016-07	"St Michael`s & All Angels Church, 96 Lavender Grove, London
"
democracy-club-polling-stations-2016-07	"Ann Tayler Centre, 1-13 Triangle Road, London
"
democracy-club-polling-stations-2016-07	"Haggerston Community Centre, 8 Lovelace Street, London
"
democracy-club-polling-stations-2016-07	"Regent Estate Pensions Hall, 33 Brougham Road, London
"
democracy-club-polling-stations-2016-07	"Laburnum Boat Club, Laburnum Street, London
"
democracy-club-polling-stations-2016-07	"Whiston & Goldsmith Community Hall, Goldsmith Row, London
"
democracy-club-polling-stations-2016-07	"Fellows Court Community Centre, 116 Weymouth Terrace, London
"
democracy-club-polling-stations-2016-07	"Gascoyne Estate 2 Community Hall, 2A Wick Road, London
"
democracy-club-polling-stations-2016-07	"Wentworth Children`s Centre, Granard House, Bradstock Road, London
"
democracy-club-polling-stations-2016-07	"St Dominic’s Church Hall,Kenworthy Road, London
"
democracy-club-polling-stations-2016-07	"Pitcairn House Community Hall, St Thomas Square, London
"
democracy-club-polling-stations-2016-07	"New Kingshold Community Centre, Primrose Square, 49 Ainsworth Road, London
"
democracy-club-polling-stations-2016-07	"New Kingshold Community Centre, Primrose Square, 49 Ainsworth Road, London
"
democracy-club-polling-stations-2016-07	"St. John the Baptist Church Hall, 3 King Edward`s Road, London
"
democracy-club-polling-stations-2016-07	"St. John’s Hoxton Church,85 Pitfield Street, London
"
democracy-club-polling-stations-2016-07	"Napier Community Hall, 1 Napier Grove, Hackney, London
"
democracy-club-polling-stations-2016-07	"Provost Community Hall, Provost Street, London
"
democracy-club-polling-stations-2016-07	"The Bell Club, Bowling Green Walk, Hoxton
"
democracy-club-polling-stations-2016-07	"Britannia Leisure Centre, 40 Hyde Road, London
"
democracy-club-polling-stations-2016-07	"Arden Community Hall, Regan Way, London
"
democracy-club-polling-stations-2016-07	"Shoreditch Town Hall, 380 Old Street, London
"
democracy-club-polling-stations-2016-07	"Lena Gardens Primary School, Lena Gardens
"
democracy-club-polling-stations-2016-07	"Charecroft Estate Community Hall, Rockley Road
"
democracy-club-polling-stations-2016-07	"Addison Primary School, Addison Gardens
"
democracy-club-polling-stations-2016-07	"St Marys RC Primary School, Masbro Road
"
democracy-club-polling-stations-2016-07	"Wendell Park School, Cobbold Road
"
democracy-club-polling-stations-2016-07	"Askew Road Library, 87-91 Askew Road
"
democracy-club-polling-stations-2016-07	"Greenside Primary School, Westville Road
"
democracy-club-polling-stations-2016-07	"Holy Trinity Parish Centre, Brook Green
"
democracy-club-polling-stations-2016-07	"Springvale Tenants Hall, Blythe Road
"
democracy-club-polling-stations-2016-07	"St Marys Church Hall, Edith Road
"
democracy-club-polling-stations-2016-07	"Avonmore Primary School, Avonmore Road
"
democracy-club-polling-stations-2016-07	"Sir Philip Game Youth Centre, 38
Morland Avenue, Croydon
"
democracy-club-polling-stations-2016-07	"ARK Oval Primary Academy,
Cherry Orchard Road, Croydon
"
democracy-club-polling-stations-2016-07	"Christ Church Methodist Hall, 114
Lower Addiscombe Road,
Croydon,
"
democracy-club-polling-stations-2016-07	"Monks Orchard Primary &
Nursery School, The Glade,
Croydon,
"
democracy-club-polling-stations-2016-07	"Oasis Academy Shirley Park
Primary, Dining Room, Longhurst
Road entrance, Croydon
"
democracy-club-polling-stations-2016-07	"St George`s Church Hall, Elstan
Way, Croydon,
"
democracy-club-polling-stations-2016-07	"Kenmont Primary School, Valliere Road
"
democracy-club-polling-stations-2016-07	"Old Oak Community Centre, Braybrook Street
"
democracy-club-polling-stations-2016-07	"Brickfields Hall, off Shinfield Street
"
democracy-club-polling-stations-2016-07	"Ark Bentworth Primary School, Bentworth Road
"
democracy-club-polling-stations-2016-07	"Wood Lane Community Centre, 78 White City Close
"
democracy-club-polling-stations-2016-07	"Community Hall, Len Freeman Place, Clem Attlee Estate
"
democracy-club-polling-stations-2016-07	"Fulham Primary School, Halford Road
"
democracy-club-polling-stations-2016-07	"St Johns Church, Walham Green
"
democracy-club-polling-stations-2016-07	"Melcombe Primary School, Colwith Road
"
democracy-club-polling-stations-2016-07	"Matthews Community Hall, Margravine Road
"
democracy-club-polling-stations-2016-07	"Bishop Creighton House, 378 Lillie Road
"
democracy-club-polling-stations-2016-07	"Twynholm Baptist Church, Fulham Cross
"
democracy-club-polling-stations-2016-07	"Brackenbury Primary School, Brackenbury Road
"
democracy-club-polling-stations-2016-07	"West London Free School Primary, Cambridge Grove
"
democracy-club-polling-stations-2016-07	"Macbeth Centre, Macbeth Street
"
democracy-club-polling-stations-2016-07	"St Pauls CE Primary School, Worlidge Street
"
democracy-club-polling-stations-2016-07	"Fulham Cross School, Munster Road
"
democracy-club-polling-stations-2016-07	"Childerley Centre, Childerley Street
"
democracy-club-polling-stations-2016-07	"St Peters Church, St Peters Terrace
"
democracy-club-polling-stations-2016-07	"St Johns CE Primary School, Filmer Road
"
democracy-club-polling-stations-2016-07	"Bhavan Centre, Challoner Street
"
democracy-club-polling-stations-2016-07	"West Kensington Estate Tenants Hall, 80 Lillie Road
"
democracy-club-polling-stations-2016-07	"St Andrews Church, Greyhound Road
"
democracy-club-polling-stations-2016-07	"Queens Manor School, Lysia Street
"
democracy-club-polling-stations-2016-07	"Greswell Centre, Greswell Street
"
democracy-club-polling-stations-2016-07	"Temporary Station, Fulham High Street
"
democracy-club-polling-stations-2016-07	"Thomas’s Academy, New Kings Road
"
democracy-club-polling-stations-2016-07	"Holy Cross RC Primary School, Basuto Road
"
democracy-club-polling-stations-2016-07	"Fulham Broadway Methodist Church, 452 Fulham Road
"
democracy-club-polling-stations-2016-07	"Manor Court, 23 Bagleys Lane
"
democracy-club-polling-stations-2016-07	"John Betts House, Rylett Road
"
democracy-club-polling-stations-2016-07	"Holy Innocents Church Hall, Paddenswick Road
"
democracy-club-polling-stations-2016-07	"St Peters CE Primary School, St Peters Road
"
democracy-club-polling-stations-2016-07	"Corinthian Sailing Club, 60 Upper Mall
"
democracy-club-polling-stations-2016-07	"Parsons Green Club Temporary Club House, Daisy Lane,
"
democracy-club-polling-stations-2016-07	"St Matthews Church Hall, Wandsworth Bridge Road
"
democracy-club-polling-stations-2016-07	"St Michael’s Centre, Townmead Road,
"
democracy-club-polling-stations-2016-07	"The Wharf Rooms, Imperial Road
"
democracy-club-polling-stations-2016-07	"Church of God, 1A Loftus Road
"
democracy-club-polling-stations-2016-07	"Miles Coverdale School, Coverdale Road
"
democracy-club-polling-stations-2016-07	"Village Hall, 58 Bulwer Street
"
democracy-club-polling-stations-2016-07	"Edward Woods Community Centre, 60-70 Norland Road
"
democracy-club-polling-stations-2016-07	"Thomas’s Academy, New Kings Road
"
democracy-club-polling-stations-2016-07	"Fulham Library, 598 Fulham Road
"
democracy-club-polling-stations-2016-07	"Lancaster Court Residents Hall, Darlan Road
"
democracy-club-polling-stations-2016-07	"Wormholt Park School, Bryony Road
"
democracy-club-polling-stations-2016-07	"White City Community Centre, India Way
"
democracy-club-polling-stations-2016-07	"St Lukes Church, Uxbridge Road
"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Forecourt of Flats 11-129
Alexandra Road
London
N10"
democracy-club-polling-stations-2016-07	"St Andrew`s Centre
Alexandra Park Road
London
N10 2DD"
democracy-club-polling-stations-2016-07	"Alexandra Park Library
Alexandra Park Road
London
N22 4UJ"
democracy-club-polling-stations-2016-07	"Portable Polling Station
At Junction Crescent Road And
Palace Gates Road
London
N22"
democracy-club-polling-stations-2016-07	"Bounds Green Junior School
Bounds Green Road
London
N11 2QG"
democracy-club-polling-stations-2016-07	"Childrens Hubb
128 Myddleton Road
Bowes Park
London
N22 8NQ"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Partridge Way
London
N22 8DX"
democracy-club-polling-stations-2016-07	"St Phillips The Apostle Church Hall
Philip Lane
London
N15 4HJ"
democracy-club-polling-stations-2016-07	"Miller Memorial Hall
The Avenue
London
N17 6TG"
democracy-club-polling-stations-2016-07	"Bruce Grove Primary School
Sperling Road
London
N17 6UH"
democracy-club-polling-stations-2016-07	"Bruce Grove Youth Centre
10 Bruce Grove
London
N17 6RA"
democracy-club-polling-stations-2016-07	"Highgate Branch Library
Shepherds Hill
London
N6 5QT"
democracy-club-polling-stations-2016-07	"The Family Centre
145 Park Road
London
N8 8JN"
democracy-club-polling-stations-2016-07	"Coleridge Primary School
Crouch End Hill
London
N8 8DN"
democracy-club-polling-stations-2016-07	"Hornsey Library
Haringey Park
London
N8"
democracy-club-polling-stations-2016-07	"Coldfall Primary School
Coldfall Avenue
London
N10 1HS"
democracy-club-polling-stations-2016-07	"Fortismere School
6th Form Block
Southwing
Tetherdown
Muswell Hill
London
N10 1NE"
democracy-club-polling-stations-2016-07	"North Bank House, Muswell Hill Methodist Church
28 Pages Lane
London
N10 1PP"
democracy-club-polling-stations-2016-07	"The Birchwood Hall
171 Fortis Green Road
London
N10 3BG"
democracy-club-polling-stations-2016-07	"St James CE Primary School
Woodside Avenue
London
N10 3JA"
democracy-club-polling-stations-2016-07	"Willoughby Methodist Church Hall
Hampden Road
London
N8 0HU"
democracy-club-polling-stations-2016-07	"North Harringay Primary School
The Falklands Centre
Frobisher Road Entrance
London
N8 0NU"
democracy-club-polling-stations-2016-07	"South Harringay Infant School
Pemberton Road
Harringay
London
N4 1BA"
democracy-club-polling-stations-2016-07	"St Paul`s Church Centre
Cavendish Road
London
N4 1RT"
democracy-club-polling-stations-2016-07	"Highgate Primary School Family Centre
Storey Road, North Hill
London
N6 4ED"
democracy-club-polling-stations-2016-07	"St Michael`s CE Primary School
North Road
London
N6 4BG"
democracy-club-polling-stations-2016-07	"Jackson`s Lane Community Centre
269a Archway Road
London
N6 5AA"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Tudor Close (Off Langdon Park Rd)
London
N6"
democracy-club-polling-stations-2016-07	"Campsbourne Junior School
Nightingale Lane
London
N8 7AF"
democracy-club-polling-stations-2016-07	"Kurdish Advice Centre
1 Birkbeck Road
London
N8 7PF"
democracy-club-polling-stations-2016-07	"St Mary`s CE Primary School
Church Lane
London
N8 7BU"
democracy-club-polling-stations-2016-07	"Hornsey School For Girls
Inderwick Road
London
N8 9JF"
democracy-club-polling-stations-2016-07	"Muswell Hill Library
Queens Avenue
London
N10 3PE"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Teresa Walk
Connaught Gardens
London
N10 3LL"
democracy-club-polling-stations-2016-07	"Hornsey Parish Church, St Mary with St George
Cranley Gardens
London
N10 3AH"
democracy-club-polling-stations-2016-07	"Moravian Church Hall
Priory Road
London
N8 7HR"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Entrance To Priory Park In
Abbeville Road
London
N8"
democracy-club-polling-stations-2016-07	"The Irish Centre
Pretoria Road
London
N17 8DX"
democracy-club-polling-stations-2016-07	"Lancasterian Primary School
Kings Road
London
N17 8NN"
democracy-club-polling-stations-2016-07	"Calvary Church Hall
Northumberland Park
London
N17 0TB"
democracy-club-polling-stations-2016-07	"Eric Allin Community Centre
240 Northumberland Park
London
N17 0QA"
democracy-club-polling-stations-2016-07	"Neighbourhood Resource Centre
177 Park Lane
London
N17 0HJ"
democracy-club-polling-stations-2016-07	"Wood Green Central Library
High Road
London
N22 6XD"
democracy-club-polling-stations-2016-07	"Noel Park Primary School
Gladstone Avenue
London
N22 6LH"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Gladstone Ave
London
N22 6LH"
democracy-club-polling-stations-2016-07	"West Green Primary School
Woodlands Park Road
London
N15 3RT"
democracy-club-polling-stations-2016-07	"Chestnuts Primary School
St Ann`s Road
London
N15 3TD"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Portland Gardens
Harringay
N4"
democracy-club-polling-stations-2016-07	"St Ann`s CE Primary School
Avenue Road
London
N15 5JG"
democracy-club-polling-stations-2016-07	"Hornsey Vale Community Centre
60 Mayfield Road
London
N8 9LP"
democracy-club-polling-stations-2016-07	"Holy Trinity Church Hall
Stapleton Hall Road
London
N4 4RH"
democracy-club-polling-stations-2016-07	"The Hideaway
Stroud Green Play Centre
Ennis Road
London
N4 3HD"
democracy-club-polling-stations-2016-07	"Portable Polling Station
At Corner of Hermitage Road
and Ashfield Road
London
N4"
democracy-club-polling-stations-2016-07	"Family Intervention Centre
Pulford Road
London
N15 6SP"
democracy-club-polling-stations-2016-07	"Triangle Community Centre
91- 93 St Ann's Road
London
N15 6NU"
democracy-club-polling-stations-2016-07	"Crowland Primary School
Early Years Department
Crowland Road
London
N15 6UX"
democracy-club-polling-stations-2016-07	"Portable Polling Station
Cadoxton Avenue
between Wargrave and Rostrevor Avenues
London
N15"
democracy-club-polling-stations-2016-07	"Dorset Hall
Dorset Road
London
N15 5AJ"
democracy-club-polling-stations-2016-07	"The Tenants Room - Lomond Close
51 Lomond Close
London
N15 5DF"
democracy-club-polling-stations-2016-07	"Customer Service Centre
Apex House
820 Seven Sisters Road
London
N15"
democracy-club-polling-stations-2016-07	"Welbourne Childrens Centre
Stainby Road
London
N15 4EA"
democracy-club-polling-stations-2016-07	"Earlsmead Primary School
Children's Centre
Wakefield Road entrance
London
N15 4PW"
democracy-club-polling-stations-2016-07	"The Old Bell Brewery
676a High Road
London
N17 0AE"
democracy-club-polling-stations-2016-07	"Harris Primary Academy Coleraine Park
Glendish / Halefield Road
London
N17 9XT"
democracy-club-polling-stations-2016-07	"Mulberry Primary School
Parkhurst Road
London
N17 9RB"
democracy-club-polling-stations-2016-07	"Mitchley Road Halls
Mitchley Road
London
N17 9HG"
democracy-club-polling-stations-2016-07	"Ferry Lane Primary School
Jarrow Road
Ferry Lane Estate
London
N17 9PP"
democracy-club-polling-stations-2016-07	"St Benet Fink Hall
Walpole Road
London
N17 6BH"
democracy-club-polling-stations-2016-07	"Broadwater Farm Community Centre
Adams Road
Tottenham
London
N17 6HE"
democracy-club-polling-stations-2016-07	"Professional Development Centre
Downhills Park Road
London
N17 6AR"
democracy-club-polling-stations-2016-07	"The Tenants Room - Milton Road Community Centre
Between Willow Walk & Milton Road
London
N15"
democracy-club-polling-stations-2016-07	"Harris Primary Academy
Philip Lane
London
N15 4AB"
democracy-club-polling-stations-2016-07	"Portable Polling Station
155/157 Devonshire Hill Lane
London
N17"
democracy-club-polling-stations-2016-07	"Coles Park
White Hart Lane
N17 7JP"
democracy-club-polling-stations-2016-07	"Devonshire Hill Primary School
Weir Hall Road
London
N17 8LB"
democracy-club-polling-stations-2016-07	"The Haven Day Centre
20A Waltheof Gardens
London
N17 7DX"
democracy-club-polling-stations-2016-07	"The Scout Hall
All Hallows Road
London
N17 7AD"
democracy-club-polling-stations-2016-07	"New Testament Church of God
Arcadian Gardens
High Road
London
N22 5AA"
democracy-club-polling-stations-2016-07	"Woodside House
Woodside Park High Road
Wood Green
London
N22 8LJ"
democracy-club-polling-stations-2016-07	"St Michael`s Church Hall
37 Bounds Green Road
London
N22 8HE"
democracy-club-polling-stations-2016-07	"GPA
Winkfield Road Community Centre
Winkfield Road
London
N22 5RP"
democracy-club-polling-stations-2016-07	"Eldon Road Baptist Church
Eldon Road
London
N22 5DT"
democracy-club-polling-stations-2016-07	"The Public Library - Ashburton
Learning Village, Shirley Road,
Croydon,
"
democracy-club-polling-stations-2016-07	"Church Hall, Our Lady of the
Annunciation, Bingham Road,
Croydon
"
democracy-club-polling-stations-2016-07	"St Mildred`s Church Hall,
Bingham Road, Croydon,
"
democracy-club-polling-stations-2016-07	"Scout Hut, 1 Peppermint Close,
Off Alfriston Ave, Croydon
"
democracy-club-polling-stations-2016-07	"Broad Green Library, 89
Canterbury Road, Croydon,
"
democracy-club-polling-stations-2016-07	"Christ Church Centre, Sumner
Road, Croydon,
"
democracy-club-polling-stations-2016-07	"The Doyle Ante-Room, Croydon
& District Masonic Hall, 73
Oakfield Road, Croydon
"
democracy-club-polling-stations-2016-07	"Church of God 7th Day,
Clarendon Road entrance,
Croydon
"
democracy-club-polling-stations-2016-07	"Kingsley Primary School, Thomson Crescent, Croydon,
"
democracy-club-polling-stations-2016-07	"Peppermint Childrens Centre, Franklin Way, Croydon
"
democracy-club-polling-stations-2016-07	"St Stephen`s Church Hall, Warwick Road, Thornton Heath, Surrey
"
democracy-club-polling-stations-2016-07	"Winterbourne Youth Centre, Winterbourne Road, Thornton Heath, Surrey
"
democracy-club-polling-stations-2016-07	"Age UK Croydon, 81 Brigstock Road, Thornton Heath, Surrey
"
democracy-club-polling-stations-2016-07	"St Andrew`s Church Hall, Quadrant Road, Thornton Heath, Surrey
"
democracy-club-polling-stations-2016-07	"Ecclesbourne Primary School - Pegasus Trust, Attlee Close, Thornton Heath, Surrey
"
democracy-club-polling-stations-2016-07	"Bensham Manor School, Ecclesbourne Road, Thornton Heath, Surrey
"
democracy-club-polling-stations-2016-07	"The Garage, 62 Stoats Nest Village, Coulsdon, Surrey
"
democracy-club-polling-stations-2016-07	"Pavilion Cafe, Coulsdon Memorial Ground, Marlpit Lane, Coulsdon
"
democracy-club-polling-stations-2016-07	"Bradmore Green Library, Bradmore Way, Coulsdon
"
democracy-club-polling-stations-2016-07	"Old Coulsdon Centre for the Retired, Grange Park, Coulsdon Road, Coulsdon
"
democracy-club-polling-stations-2016-07	"Oasis Academy Coulsdon, Homefield Road, Coulsdon
"
democracy-club-polling-stations-2016-07	"Residents Meeting Room, Opposite Ellis Close, Ellis Road, Coulsdon
"
democracy-club-polling-stations-2016-07	"The Garage, 96 Fairdene Road, Coulsdon, Surrey
"
democracy-club-polling-stations-2016-07	"Croham Road Baptist Church, 52 Croham Road, South Croydon
"
democracy-club-polling-stations-2016-07	"Youth Room, St Paul`s United Reformed Church, Croham Park Avenue, South Croydon
"
democracy-club-polling-stations-2016-07	"Milton Thompson Room, Emmanuel Church Hall, Rockhampton Road, South Croydon
"
democracy-club-polling-stations-2016-07	"Baptist Church Hall, 215 Brighton Road, South Croydon
"
democracy-club-polling-stations-2016-07	"St Augustine`s Church Centre, St Augustine`s Avenue, South Croydon
"
democracy-club-polling-stations-2016-07	"Ridgeway Primary School, Southcote Road, Sanderstead, Surrey
"
democracy-club-polling-stations-2016-07	"The Nursery, Woodcote Primary School, Dunsfold Rise, Coulsdon
"
democracy-club-polling-stations-2016-07	"Church Annexe, St Swithun`s Parish Church, entrance Downlands Road/Grovelands Road, Purley
"
democracy-club-polling-stations-2016-07	"Committee Room, St Andrew`s Church Hall, Woodmansterne Road, Coulsdon
"
democracy-club-polling-stations-2016-07	"Coulsdon Library, Brighton Road, Coulsdon
"
democracy-club-polling-stations-2016-07	"St Aidan`s Parish Centre, Chipstead Valley Road, Coulsdon, Surrey
"
democracy-club-polling-stations-2016-07	"Chipstead Valley Primary School, Chipstead Valley Road, Coulsdon, Surrey
"
democracy-club-polling-stations-2016-07	"St Michael`s Parish, Church Hall, Poplar Walk, Croydon
"
democracy-club-polling-stations-2016-07	"The Clocktower, The Lobby Area, Central Library, Katharine Street
"
democracy-club-polling-stations-2016-07	"St Andrew`s Community Hub, Southbridge Road, Croydon
"
democracy-club-polling-stations-2016-07	"South Croydon United Church, Church Hall, Heathfield Road, Croydon
"
democracy-club-polling-stations-2016-07	"East Croydon U R Church Hall, Addiscombe Grove, Croydon
"
democracy-club-polling-stations-2016-07	"St Matthew`s Church, Main Hall, Chichester Road, Croydon
"
democracy-club-polling-stations-2016-07	"Temporary Polling Station, Guides` Headquarters, Radcliffe Centre, 11 Harding Close, Off Radcliffe Road
"
democracy-club-polling-stations-2016-07	"Fieldway Community Centre, Fieldway, Croydon
"
democracy-club-polling-stations-2016-07	"Early Years Centre, Castle Hill Academy, Dunley Drive, New Addington
"
democracy-club-polling-stations-2016-07	"Temporary Polling Station, Frensham Drive & Dunsfold Way, Croydon
"
democracy-club-polling-stations-2016-07	"Wolsey Junior Academy, King Henry`s Drive, Croydon
"
democracy-club-polling-stations-2016-07	"Shirley Methodist Church, The Corner Room, Eldon Avenue, Croydon
"
democracy-club-polling-stations-2016-07	"St John`s the Evangelist, Church Hall, Spring Park Road, Croydon
"
democracy-club-polling-stations-2016-07	"St Mary`s Church Hall, Addington Village Road, Croydon
"
democracy-club-polling-stations-2016-07	"St Francis Church, Tedder Road, Monks Hill, Croydon
"
democracy-club-polling-stations-2016-07	"Forestdale Forum, 1 Bardolph Avenue, Croydon
"
democracy-club-polling-stations-2016-07	"Courtwood Primary School, Courtwood Lane, Croydon
"
democracy-club-polling-stations-2016-07	"Addington Methodist Church, On the corner of Huntingfield/Featherbed Lane, Croydon
"
democracy-club-polling-stations-2016-07	"The Dorothy Mortby Centre, 119 Lansdowne Road, Purley, Surrey
"
democracy-club-polling-stations-2016-07	"St Barnabas Church, 69 Higher Drive, Purley, Surrey
"
democracy-club-polling-stations-2016-07	"Harris Primary Academy Kenley, Little Roke Road, Kenley, Surrey
"
democracy-club-polling-stations-2016-07	"Baptist Church Hall, Reedham Park Avenue, Purley, Surrey
"
democracy-club-polling-stations-2016-07	"The Hayes Primary School, Hayes Lane, Kenley, Surrey
"
democracy-club-polling-stations-2016-07	"Kenley Memorial Hall, Godstone Road, Kenley, Surrey
"
democracy-club-polling-stations-2016-07	"Kenley Primary School, New Barn Lane, Whyteleafe, Surrey
"
democracy-club-polling-stations-2016-07	"Addington Community Association, Central Parade, New Addington, Croydon
"
democracy-club-polling-stations-2016-07	"Rowdown Primary School, Nursery Annexe, Calley Down Crescent, New Addington
"
democracy-club-polling-stations-2016-07	"Fairchildes Primary School, Nursery, Fairchildes Avenue, New Addington
"
democracy-club-polling-stations-2016-07	"St Edward`s Church Hall, Cleves Crescent, New Addington, Croydon
"
democracy-club-polling-stations-2016-07	"St Joseph`s College, 405 Beulah Hill, Upper Norwood, London
"
democracy-club-polling-stations-2016-07	"Residents` Common Room, Sheltered Housing, Kuala Gardens, Norbury
"
democracy-club-polling-stations-2016-07	"Norbury Park Lawn Tennis Club, 55 Ederline Avenue, Norbury, London
"
democracy-club-polling-stations-2016-07	"Norbury Library, Beatrice Avenue Entrance, Norbury, London
"
democracy-club-polling-stations-2016-07	"Norbury Baptist Church, Semley Road, Norbury, London
"
democracy-club-polling-stations-2016-07	"Norbury Manor Primary School, Abingdon Road, Norbury, London
"
democracy-club-polling-stations-2016-07	"British Legion Memorial Hall, 1268A London Road, Norbury, London
"
democracy-club-polling-stations-2016-07	"St Mark`s Church Lodge, Church Road, Purley, Surrey
"
democracy-club-polling-stations-2016-07	"Purley URC - Room 1, Purley United Reformed Church, 906 Brighton Road, Purley
"
democracy-club-polling-stations-2016-07	"Christ Church Hall, Brighton Road, Purley, Surrey
"
democracy-club-polling-stations-2016-07	"Club Room, St John the Baptist Church, Dale Road, Purley
"
democracy-club-polling-stations-2016-07	"Purley Bury Tennis Club, 53 Purley Bury Avenue, Purley, Surrey
"
democracy-club-polling-stations-2016-07	"Sanderstead Lawn Tennis Club, Penwortham Road, Sanderstead, CR2 0QS
"
democracy-club-polling-stations-2016-07	"St Edmund`s Church Hall, Mitchley Avenue, Purley, Surrey
"
democracy-club-polling-stations-2016-07	"Church Parlour, Sanderstead United Reformed Church, Sanderstead Hill, South Croydon
"
democracy-club-polling-stations-2016-07	"All Saints Church, Addington Road, Sanderstead, Surrey
"
democracy-club-polling-stations-2016-07	"Sanderstead Methodist Church, Limpsfield Road, Sanderstead, Surrey
"
democracy-club-polling-stations-2016-07	"St Antony`s Church Hall, Wentworth Way, South Croydon
"
democracy-club-polling-stations-2016-07	"The Garage, 104 Croham Valley Road, South Croydon
"
democracy-club-polling-stations-2016-07	"St John`s Scout Hut, Rear St John`s Church Hall, Upper Selsdon Road, South Croydon
"
democracy-club-polling-stations-2016-07	"St Columba`s Catholic Church Hall, Queenhill Road, South Croydon
"
democracy-club-polling-stations-2016-07	"Nursery Block, Selsdon Primary School, Addington Road, South Croydon
"
democracy-club-polling-stations-2016-07	"Croydon Jubilee Hall, 132 Addington Road, South Croydon
"
democracy-club-polling-stations-2016-07	"Greenvale Primary School, Sandpiper Road, South Croydon
"
democracy-club-polling-stations-2016-07	"Whitehorse Manor Junior Academy, Whitehorse Road, Thornton Heath, Surrey
"
democracy-club-polling-stations-2016-07	"Croydon Seventh Day Adventist, Church Hall, Selhurst Road, South Norwood
"
democracy-club-polling-stations-2016-07	"Youth Club, Boulogne Road, Croydon
"
democracy-club-polling-stations-2016-07	"The Nursery, Broadmead Primary Academy, Sydenham Road, Croydon
"
democracy-club-polling-stations-2016-07	"Bridge Place Community Centre, Bridge Place, Croydon, Surrey
"
democracy-club-polling-stations-2016-07	"Whitehorse Resource Base, Rear
Entrance, 89 Whitehorse Road,
Croydon
"
democracy-club-polling-stations-2016-07	"Elmwood Infants School, Nursery
Annexe, Lodge Road, Croydon
"
democracy-club-polling-stations-2016-07	"Orchard Way Primary School,
Orchard Way, Croydon,
"
democracy-club-polling-stations-2016-07	"Committee Room, Shirley Parish
Hall, 81 Wickham Road, Shirley
"
democracy-club-polling-stations-2016-07	"Shirley Library, Wickham
Road/Hartland Way, Croydon,

"
democracy-club-polling-stations-2016-07	"All Saints Church Hall, Bridle
Road, Shirley, Croydon
"
democracy-club-polling-stations-2016-07	"Harris Primary Academy Benson,
West Way, Shirley, Croydon
"
democracy-club-polling-stations-2016-07	"Shirley Community Centre
Association, Shrublands Avenue,
Croydon,
"
